t_us,addr,bus,data_hex
1770510485943740,0x23c,2,4139007878640a3b
1770510485943753,0x23c,0,4139007878640a3b
1770510485944011,0x23e,2,3004000000000f00
1770510485944026,0x23e,0,3004000000000f00
1770510485944311,0x24c,0,ff7d000000fe0100
1770510485944325,0x24c,2,ff7d000000fe0100
1770510485944334,0x40c,2,00
1770510485944342,0x40c,0,00
1770510485944600,0x45c,2,0000158e10001c84
1770510485944614,0x45c,0,0000158e10001c84
1770510485944872,0x76c,2,017c330e00000000
1770510485944886,0x76c,0,017c330e00000000
1770510485946505,0x288,0,0000fc7f00
1770510485946518,0x288,2,0000fc7f00
1770510485946774,0x378,0,0080008000800080
1770510485946788,0x378,2,0080008000800080
1770510485952493,0x102,2,5a84fdfffbfffc1f
1770510485952508,0x102,0,5a84fdfffbfffc1f
1770510485953452,0x3a8,0,ffffffffff7e0e
1770510485953466,0x3a8,2,ffffffffff7e0e
1770510485956566,0x3d8,2,140700
1770510485956580,0x3d8,0,140700
1770510485956842,0x298,0,0000fc7f00
1770510485956856,0x298,2,0000fc7f00
1770510485961676,0x21c,2,000800848d020008
1770510485961689,0x21c,0,000800848d020008
1770510485961940,0x25c,2,0102000a00002102
1770510485961954,0x25c,0,0102000a00002102
1770510485962204,0x42c,0,0060000064000000
1770510485962217,0x42c,2,0060000064000000
1770510485962469,0x43c,2,0060000064000000
1770510485962482,0x43c,0,0060000064000000
1770510485962733,0x44c,0,0060000064000000
1770510485962746,0x44c,2,0060000064000000
1770510485962997,0x102,0,4e84fcfffefffc1f
1770510485963010,0x102,2,4e84fcfffefffc1f
1770510485966460,0x20b,2,0000c0ff68011400
1770510485966473,0x20b,0,0000c0ff68011400
1770510485966725,0x22b,2,4205807c1100ecd1
1770510485966738,0x22b,0,4205807c1100ecd1
1770510485966990,0x23b,2,3941001700000000
1770510485967003,0x23b,0,3941001700000000
1770510485967245,0x24b,0,667d890200702800
1770510485967259,0x24b,2,667d890200702800
1770510485967508,0x288,2,0000fc7f00
1770510485967520,0x288,0,0000fc7f00
1770510485967833,0x46b,2,7e09000000000000
1770510485967847,0x46b,0,7e09000000000000
1770510485967857,0x71e,0,0100a0f300201d00
1770510485967867,0x71e,2,0100a0f300201d00
1770510485972501,0x102,2,4e84fdfffdfffc1f
1770510485972514,0x102,0,4e84fdfffdfffc1f
1770510485973546,0x233,0,0e0dff0000000000
1770510485973560,0x233,2,0e0dff0000000000
1770510485973819,0x223,2,0000000041000001
1770510485973833,0x223,0,0000000041000001
1770510485976238,0x21b,2,00807f007f020000
1770510485976252,0x21b,0,00807f007f020000
1770510485976501,0x358,2,580a100140503c13
1770510485976774,0x358,0,580a100140503c13
1770510485976788,0x298,2,0000fc7f00
1770510485976797,0x298,0,0000fc7f00
1770510485982479,0x102,0,3784fcfffdfffc1f
1770510485982493,0x102,2,3784fcfffdfffc1f
1770510485986671,0x288,2,0000fc7f00
1770510485986684,0x288,0,0000fc7f00
1770510485986693,0x428,0,0030
1770510485986702,0x428,2,0030
1770510485988837,0x28a,2,0000ff1f00000000
1770510485988850,0x28a,0,0000ff1f00000000
1770510485989169,0x21a,0,8f000a004a008a00
1770510485989182,0x21a,2,8f000a004a008a00
1770510485990066,0x3da,2,01046de1864e0000
1770510485990079,0x3da,0,01046de1864e0000
1770510485990359,0x3ca,2,0000000000000000
1770510485990373,0x3ca,0,0000000000000000
1770510485990813,0x2aa,0,2b2b4350c9000000
1770510485991028,0x2aa,2,2b2b4350c9000000
1770510485992439,0x102,2,2984fcfffdfffc1f
1770510485992669,0x102,0,2984fcfffdfffc1f
1770510485995022,0x25a,2,0010000000000000
1770510485995036,0x25a,0,0010000000000000
1770510485995290,0x23a,2,0018005100050000
1770510485995303,0x23a,0,0018005100050000
1770510485995555,0x22a,2,6702982100000000
1770510485995568,0x22a,0,6702982100000000
1770510485995818,0x27a,2,2e2e0611080400
1770510485995831,0x27a,0,2e2e0611080400
1770510485996083,0x24a,2,0f0feba0b900fe00
1770510485996096,0x24a,0,0f0feba0b900fe00
1770510485996348,0x29a,2,0000000000000000
1770510485996361,0x29a,0,0000000000000000
1770510485996795,0x298,0,0000fc7f00
1770510485996808,0x298,2,0000fc7f00
1770510486002272,0x209,2,0000c0ff68011400
1770510486002287,0x209,0,0000c0ff68011400
1770510486002541,0x229,2,6b05c87c0900ecd1
1770510486002555,0x229,0,6b05c87c0900ecd1
1770510486002810,0x102,2,3584fcfffdfffc1f
1770510486002824,0x102,0,3584fcfffdfffc1f
1770510486003078,0x239,2,3941001700000000
1770510486003092,0x239,0,3941001700000000
1770510486003346,0x249,2,667d870200702800
1770510486003360,0x249,0,667d870200702800
1770510486003616,0x469,2,7e09000000000000
1770510486003630,0x469,0,7e09000000000000
1770510486003887,0x258,0,00000000000005db
1770510486003900,0x258,2,00000000000005db
1770510486004923,0x20a,0,00000000b01e0000
1770510486004941,0x20a,2,00000000b01e0000
1770510486006647,0x288,2,0000fc7f00
1770510486006660,0x288,0,0000fc7f00
1770510486006915,0x368,0,45f15162644c2f00
1770510486006932,0x368,2,45f15162644c2f00
1770510486008652,0x202,2,125f4d9d0000e801
1770510486008666,0x202,0,125f4d9d0000e801
1770510486009009,0x6f2,2,17212d48ebd172b4
1770510486009023,0x6f2,0,17212d48ebd172b4
1770510486009309,0x212,2,5808225300
1770510486009322,0x212,0,5808225300
1770510486009332,0x222,0,000000000010
1770510486009341,0x222,2,000000000010
1770510486009618,0x232,2,e912b874
1770510486009631,0x232,0,e912b874
1770510486009640,0x402,2,1000
1770510486009649,0x402,0,1000
1770510486009907,0x3a2,0,ff0f00e0ff69040a
1770510486009921,0x3a2,2,ff0f00e0ff69040a
1770510486010177,0x3a3,2,fcff0080
1770510486010190,0x3a3,0,fcff0080
1770510486010457,0x252,2,00000000022b00
1770510486010470,0x252,0,00000000022b00
1770510486010778,0x268,2,00000000a8000000
1770510486010792,0x268,0,00000000a8000000
1770510486010802,0x262,2,000000000000c606
1770510486011078,0x262,0,000000000000c606
1770510486011091,0x272,2,0f12f0ff02000000
1770510486011101,0x272,0,0f12f0ff02000000
1770510486011358,0x2d2,2,00003380070000
1770510486011372,0x2d2,0,00003380070000
1770510486012018,0x219,0,0000000083020000
1770510486012035,0x219,2,0000000083020000
1770510486012494,0x102,2,4e84fdfffcfffc1f
1770510486012508,0x102,0,4e84fdfffcfffc1f
1770510486014880,0x26a,2,e00100
1770510486014893,0x26a,0,e00100
1770510486016496,0x298,2,0000fc7f00
1770510486016509,0x298,0,0000fc7f00
1770510486021147,0x31f,2,0200000000000000
1770510486021160,0x31f,0,0200000000000000
1770510486021537,0x51f,0,e01ee900000000
1770510486021550,0x51f,2,e01ee900000000
1770510486021559,0x203,2,bc13
1770510486021570,0x203,0,bc13
1770510486021578,0x41e,0,00
1770510486021586,0x41e,2,00
1770510486021856,0x20d,0,00
1770510486021867,0x20d,2,00
1770510486021876,0x77d,0,1100400831
1770510486021885,0x77d,2,1100400831
1770510486022128,0x7dd,0,ff0009
1770510486022141,0x7dd,2,ff0009
1770510486022452,0x20e,0,14402200c6000f00
1770510486022465,0x20e,2,14402200c6000f00
1770510486022719,0x102,0,4e84fdfffcfffc1f
1770510486022732,0x102,2,4e84fdfffcfffc1f
1770510486022985,0x210,2,0000e406059000
1770510486022997,0x210,0,0000e406059000
1770510486023270,0x51e,2,0900000000000000
1770510486023284,0x51e,0,0900000000000000
1770510486023294,0x40e,0,00
1770510486023302,0x40e,2,00
1770510486026664,0x288,2,0000fc7f00
1770510486026677,0x288,0,0000fc7f00
1770510486026686,0x408,2,e0
1770510486026694,0x408,0,e0
1770510486030828,0x207,0,0000c0ff68011400
1770510486030841,0x207,2,0000c0ff68011400
1770510486031122,0x227,0,6805627b0600ecd1
1770510486031135,0x227,2,6805627b0600ecd1
1770510486031454,0x237,0,3941001700000000
1770510486031467,0x237,2,3941001700000000
1770510486031752,0x247,0,667d8f0200502800
1770510486031767,0x247,2,667d8f0200502800
1770510486032040,0x467,0,7e09000000000000
1770510486032055,0x467,2,7e09000000000000
1770510486032503,0x102,2,2784fcfffdfffc1f
1770510486032516,0x102,0,2784fcfffdfffc1f
1770510486036445,0x253,2,0000e0282800
1770510486036459,0x253,0,0000e0282800
1770510486036708,0x2c8,2,6d8d03621b23e047
1770510486036721,0x2c8,0,6d8d03621b23e047
1770510486036966,0x298,0,0000fc7f00
1770510486036979,0x298,2,0000fc7f00
1770510486040641,0x217,2,00c0000081020000
1770510486040655,0x217,0,00c0000081020000
1770510486042450,0x102,2,4d84fcfffdfffc1f
1770510486042463,0x102,0,4d84fcfffdfffc1f
1770510486043273,0x22c,0,15606a00d00c0000
1770510486043286,0x22c,2,15606a00d00c0000
1770510486043538,0x20c,2,0000e0ff0000c000
1770510486043551,0x20c,0,0000e0ff0000c000
1770510486043805,0x23c,2,4139007878640a3b
1770510486043818,0x23c,0,4139007878640a3b
1770510486044068,0x23e,2,3004000000000f00
1770510486044083,0x23e,0,3004000000000f00
1770510486044357,0x24c,2,ff7d000000fe0100
1770510486044370,0x24c,0,ff7d000000fe0100
1770510486044380,0x40c,2,00
1770510486044387,0x40c,0,00
1770510486044661,0x45c,2,0000158e10004d84
1770510486044674,0x45c,0,0000158e10004d84
1770510486044684,0x547,2,25ff
1770510486044692,0x547,0,25ff
1770510486044957,0x549,2,25ff
1770510486044969,0x549,0,25ff
1770510486044977,0x54b,2,25ff
1770510486044985,0x54b,0,25ff
1770510486045235,0x76c,2,0200001040000014
1770510486045249,0x76c,0,0200001040000014
1770510486046443,0x288,0,0000fc7f00
1770510486046456,0x288,2,0000fc7f00
1770510486052451,0x102,0,5884fcfffdfffc1f
1770510486052465,0x102,2,5884fcfffdfffc1f
1770510486053308,0x3a8,2,ffffffffff7e0e
1770510486053322,0x3a8,0,ffffffffff7e0e
1770510486056652,0x3d8,0,140700
1770510486056665,0x3d8,2,140700
1770510486056915,0x298,2,0000fc7f00
1770510486056928,0x298,0,0000fc7f00
1770510486061748,0x21c,2,000800848d020008
1770510486061762,0x21c,0,000800848d020008
1770510486062015,0x25c,2,0102000ac0ff2102
1770510486062028,0x25c,0,0102000ac0ff2102
1770510486062279,0x42c,0,0060000064000000
1770510486062292,0x42c,2,0060000064000000
1770510486062606,0x43c,0,0060000064000000
1770510486062619,0x43c,2,0060000064000000
1770510486062628,0x44c,0,0060000064000000
1770510486062637,0x44c,2,0060000064000000
1770510486062901,0x102,2,2884fdfffefffc1f
1770510486062914,0x102,0,2884fdfffefffc1f
1770510486066446,0x20b,2,0000000068011400
1770510486066460,0x20b,0,0000000068011400
1770510486066712,0x22b,2,4605807c0600ecd1
1770510486066724,0x22b,0,4605807c0600ecd1
1770510486066975,0x23b,2,3941001700000000
1770510486066988,0x23b,0,3941001700000000
1770510486067299,0x24b,0,667d890200702800
1770510486067313,0x24b,2,667d890200702800
1770510486067322,0x288,0,0000fc7f00
1770510486067331,0x288,2,0000fc7f00
1770510486067582,0x46b,0,7e09000000000000
1770510486067595,0x46b,2,7e09000000000000
1770510486067847,0x71e,0,023be88600000000
1770510486067859,0x71e,2,023be88600000000
1770510486072445,0x102,0,2984fcfffefffc1f
1770510486072458,0x102,2,2984fcfffefffc1f
1770510486073646,0x233,2,0e0dff0000000000
1770510486073659,0x233,0,0e0dff0000000000
1770510486073912,0x223,2,0000000041000001
1770510486073924,0x223,0,0000000041000001
1770510486076225,0x21b,2,00807f007f020000
1770510486076239,0x21b,0,00807f007f020000
1770510486076676,0x358,2,580a100140503c13
1770510486076689,0x358,0,580a100140503c13
1770510486076932,0x298,2,0000fc7f00
1770510486076944,0x298,0,0000fc7f00
1770510486082472,0x102,0,4e84fdfffcfffc1f
1770510486082486,0x102,2,4e84fdfffcfffc1f
1770510486086654,0x288,0,0000fc7f00
1770510486086667,0x288,2,0000fc7f00
1770510486086676,0x428,0,0030
1770510486086684,0x428,2,0030
1770510486088827,0x28a,0,0000ff1f00000000
1770510486088840,0x28a,2,0000ff1f00000000
1770510486089155,0x21a,2,8f000a004a008a00
1770510486089169,0x21a,0,8f000a004a008a00
1770510486090442,0x3da,0,01046de1c64e0000
1770510486090455,0x3da,2,01046de1c64e0000
1770510486090918,0x30a,0,000100b202400000
1770510486090932,0x30a,2,000100b202400000
1770510486090942,0x48a,0,0008000000000000
1770510486090950,0x48a,2,0008000000000000
1770510486091202,0x3ea,0,01000000fe0000fc
1770510486091215,0x3ea,2,01000000fe0000fc
1770510486091467,0x2aa,2,2b2b4350c9000000
1770510486091480,0x2aa,0,2b2b4350c9000000
1770510486092514,0x102,2,2a84fcfffdfffc1f
1770510486092527,0x102,0,2a84fcfffdfffc1f
1770510486093535,0x65a,2,0b0002010000ffff
1770510486093548,0x65a,0,0b0002010000ffff
1770510486095822,0x25a,2,0010000000000000
1770510486095835,0x25a,0,0010000000000000
1770510486096273,0x23a,2,0018005100050000
1770510486096286,0x23a,0,0018005100050000
1770510486096538,0x22a,2,6702982100000000
1770510486096552,0x22a,0,6702982100000000
1770510486096818,0x27a,2,2e2e0611080400
1770510486096831,0x27a,0,2e2e0611080400
1770510486096841,0x24a,2,0f0feba0b900fe00
1770510486097107,0x24a,0,0f0feba0b900fe00
1770510486097120,0x298,2,0000fc7f00
1770510486097129,0x298,0,0000fc7f00
1770510486097441,0x53a,2,0003000000001616
1770510486097454,0x53a,0,0003000000001616
1770510486097705,0x29a,2,0000000000000000
1770510486097718,0x29a,0,0000000000000000
1770510486102229,0x209,2,0000c0ff68011400
1770510486102242,0x209,0,0000c0ff68011400
1770510486102496,0x229,2,6505c07c0c00ecd1
1770510486102509,0x229,0,6505c07c0c00ecd1
1770510486102762,0x102,2,4284fdfffdfffc1f
1770510486102775,0x102,0,4284fdfffdfffc1f
1770510486103027,0x239,2,3941001700000000
1770510486103040,0x239,0,3941001700000000
1770510486103292,0x249,2,667d880200702800
1770510486103305,0x249,0,667d880200702800
1770510486103559,0x469,2,7e09000000000000
1770510486103572,0x469,0,7e09000000000000
1770510486104013,0x258,0,00000000000005db
1770510486104026,0x258,2,00000000000005db
1770510486104864,0x20a,0,00000000c01e0000
1770510486104881,0x20a,2,00000000c01e0000
1770510486106637,0x288,2,0000fc7f00
1770510486106650,0x288,0,0000fc7f00
1770510486106902,0x368,0,45f15162644c2f00
1770510486106917,0x368,2,45f15162644c2f00
1770510486108632,0x202,0,125f4d9d0000e801
1770510486108646,0x202,2,125f4d9d0000e801
1770510486108969,0x6f2,2,1837069811654c1a
1770510486108983,0x6f2,0,1837069811654c1a
1770510486109280,0x212,0,5808225300
1770510486109292,0x212,2,5808225300
1770510486109301,0x222,0,000000000010
1770510486109310,0x222,2,000000000010
1770510486109589,0x232,2,e912b874
1770510486109601,0x232,0,e912b874
1770510486109610,0x402,2,1000
1770510486109618,0x402,0,1000
1770510486109872,0x3a2,0,ff0f00e0ff68040a
1770510486109885,0x3a2,2,ff0f00e0ff68040a
1770510486110129,0x3a3,2,fdff0080
1770510486110141,0x3a3,0,fdff0080
1770510486110438,0x252,2,00000000022b00
1770510486110451,0x252,0,00000000022b00
1770510486110700,0x262,0,000000000000c606
1770510486110714,0x262,2,000000000000c606
1770510486111015,0x268,2,00000000a8000000
1770510486111028,0x268,0,00000000a8000000
1770510486111038,0x272,2,0e12f1ff02000000
1770510486111047,0x272,0,0e12f1ff02000000
1770510486111296,0x2d2,2,00003380070000
1770510486111308,0x2d2,0,00003380070000
1770510486112122,0x219,0,0000000083020000
1770510486112139,0x219,2,0000000083020000
1770510486112647,0x102,2,1c84fcfffbfffc1f
1770510486112661,0x102,0,1c84fcfffbfffc1f
1770510486114837,0x26a,2,e00100
1770510486114850,0x26a,0,e00100
1770510486116446,0x298,2,0000fc7f00
1770510486116459,0x298,0,0000fc7f00
1770510486121019,0x203,0,bc13
1770510486121032,0x203,2,bc13
1770510486121309,0x77d,2,1100400831
1770510486121322,0x77d,0,1100400831
1770510486121331,0x20d,2,00
1770510486121339,0x20d,0,00
1770510486121622,0x51f,2,016fac00000000
1770510486121636,0x51f,0,016fac00000000
1770510486121646,0x7dd,0,ff0009
1770510486121654,0x7dd,2,ff0009
1770510486121902,0x41e,2,00
1770510486121914,0x41e,0,00
1770510486122445,0x20e,2,14402200c6000f00
1770510486122458,0x20e,0,14402200c6000f00
1770510486122817,0x102,2,4284fcfffdfffc1f
1770510486122831,0x102,0,4284fcfffdfffc1f
1770510486123115,0x51e,2,0a00000000000000
1770510486123128,0x51e,0,0a00000000000000
1770510486123137,0x210,0,0000e406059000
1770510486123146,0x210,2,0000e406059000
1770510486123427,0x40e,0,00
1770510486123438,0x40e,2,00
1770510486125250,0x38a,0,66c880aa1a430500
1770510486125264,0x38a,2,66c880aa1a430500
1770510486126655,0x288,2,0000fc7f00
1770510486126668,0x288,0,0000fc7f00
1770510486126678,0x408,0,f0
1770510486126686,0x408,2,f0
1770510486130819,0x207,0,0000c0ff68011400
1770510486130832,0x207,2,0000c0ff68011400
1770510486131087,0x227,0,6f05627b0800ecd1
1770510486131101,0x227,2,6f05627b0800ecd1
1770510486131419,0x237,0,3941001700000000
1770510486131432,0x237,2,3941001700000000
1770510486131684,0x247,0,667d8f0200502800
1770510486131697,0x247,2,667d8f0200502800
1770510486131948,0x467,0,7e09000000000000
1770510486131960,0x467,2,7e09000000000000
1770510486132438,0x102,2,4e84fdfffbfffc1f
1770510486132451,0x102,0,4e84fdfffbfffc1f
1770510486136463,0x253,0,0000e0282800
1770510486136476,0x253,2,0000e0282800
1770510486136729,0x2c8,2,6d8d03621b23f057
1770510486136742,0x2c8,0,6d8d03621b23f057
1770510486136993,0x708,2,0000000000000000
1770510486137006,0x708,0,0000000000000000
1770510486137254,0x298,0,0000fc7f00
1770510486137267,0x298,2,0000fc7f00
1770510486140623,0x217,2,00c0000081020000
1770510486140636,0x217,0,00c0000081020000
1770510486142434,0x102,2,4284fcfffcfffc1f
1770510486142448,0x102,0,4284fcfffcfffc1f
1770510486143285,0x22c,0,15606a00d00c0000
1770510486143298,0x22c,2,15606a00d00c0000
1770510486143546,0x20c,0,0000e0ff0000c000
1770510486143559,0x20c,2,0000e0ff0000c000
1770510486143811,0x23c,2,4139007878640a3b
1770510486143824,0x23c,0,4139007878640a3b
1770510486144092,0x23e,2,3004000000000f00
1770510486144105,0x23e,0,3004000000000f00
1770510486144114,0x24c,2,ff7d000000fe0100
1770510486144493,0x24c,0,ff7d000000fe0100
1770510486144506,0x40c,0,00
1770510486144515,0x40c,2,00
1770510486144523,0x45c,2,0000158e10004284
1770510486144531,0x45c,0,0000158e10004284
1770510486144783,0x76c,2,03e8adea2eb20800
1770510486144796,0x76c,0,03e8adea2eb20800
1770510486146429,0x288,2,0000fc7f00
1770510486146442,0x288,0,0000fc7f00
1770510486146691,0x718,2,0000000000000000
1770510486146704,0x718,0,0000000000000000
1770510486152436,0x102,2,4284fcfffefffc1f
1770510486152449,0x102,0,4284fcfffefffc1f
1770510486153491,0x3a8,0,ffffffffff7e0e
1770510486153505,0x3a8,2,ffffffffff7e0e
1770510486156660,0x3d8,2,140700
1770510486156674,0x3d8,0,140700
1770510486156940,0x798,0,0000000000000000
1770510486156954,0x798,2,0000000000000000
1770510486157216,0x298,2,0000fc7f00
1770510486157229,0x298,0,0000fc7f00
1770510486161269,0x3b8,2,2623000000000000
1770510486161283,0x3b8,0,2623000000000000
1770510486161754,0x21c,2,000800848d020008
1770510486161769,0x21c,0,000800848d020008
1770510486162037,0x25c,2,0102000a00002102
1770510486162052,0x25c,0,0102000a00002102
1770510486162375,0x42c,0,0060000064000000
1770510486162389,0x42c,2,0060000064000000
1770510486162401,0x43c,0,0060000064000000
1770510486162411,0x43c,2,0060000064000000
1770510486162680,0x44c,0,0060000064000000
1770510486162694,0x44c,2,0060000064000000
1770510486162966,0x102,0,4284fcfffdfffc1f
1770510486162980,0x102,2,4284fcfffdfffc1f
1770510486166433,0x20b,2,0000c0ff68011400
1770510486166446,0x20b,0,0000c0ff68011400
1770510486166696,0x22b,2,4a05837c0900ecd1
1770510486166709,0x22b,0,4a05837c0900ecd1
1770510486166955,0x288,0,0000fc7f00
1770510486166967,0x288,2,0000fc7f00
1770510486167219,0x23b,0,3941001700000000
1770510486167232,0x23b,2,3941001700000000
1770510486167544,0x24b,0,667d890200702800
1770510486167557,0x24b,2,667d890200702800
1770510486167566,0x46b,0,7e09000000000000
1770510486167575,0x46b,2,7e09000000000000
1770510486167824,0x71e,0,0300e03100000032
1770510486167837,0x71e,2,0300e03100000032
1770510486168086,0x7b8,0,0000000000000000
1770510486168100,0x7b8,2,0000000000000000
1770510486172186,0x512,2,01000000fe000051
1770510486172199,0x512,0,01000000fe000051
1770510486172450,0x342,2,0000000000000000
1770510486172464,0x342,0,0000000000000000
1770510486172716,0x102,0,3684fcfffafffc1f
1770510486172730,0x102,2,3684fcfffafffc1f
1770510486173190,0x5d2,0,0d000000dbaa28af
1770510486173204,0x5d2,2,0d000000dbaa28af
1770510486173214,0x352,2,0000000000000000
1770510486173223,0x352,0,0000000000000000
1770510486173507,0x302,0,272d040074b5b600
1770510486173520,0x302,2,272d040074b5b600
1770510486173771,0x3b2,0,0000000000000000
1770510486173784,0x3b2,2,0000000000000000
1770510486174037,0x223,0,0000000041000001
1770510486174050,0x223,2,0000000041000001
1770510486174301,0x233,2,0e0dff0000000000
1770510486174314,0x233,0,0e0dff0000000000
1770510486174602,0x382,2,df2246308601001e
1770510486174615,0x382,0,df2246308601001e
1770510486174625,0x362,2,0000000000000000
1770510486174893,0x362,0,0000000000000000
1770510486174907,0x312,0,00fc03a0f134ea25
1770510486174916,0x312,2,00fc03a0f134ea25
1770510486175167,0x372,0,0000000000000000
1770510486175180,0x372,2,0000000000000000
1770510486175432,0x332,2,e476837ae1f64676
1770510486175445,0x332,0,e476837ae1f64676
1770510486175700,0x3c2,0,0000000000000000
1770510486175712,0x3c2,2,0000000000000000
1770510486175964,0x522,0,0000000000185d00
1770510486175977,0x522,2,0000000000185d00
1770510486176229,0x3e2,2,0000000000000000
1770510486176242,0x3e2,0,0000000000000000
1770510486176521,0x21b,2,00807f007f020000
1770510486176535,0x21b,0,00807f007f020000
1770510486176544,0x392,2,02edeffef2effe00
1770510486176813,0x392,0,02edeffef2effe00
1770510486176827,0x322,0,0000000000000000
1770510486176836,0x322,2,0000000000000000
1770510486177087,0x358,0,580a100140503c13
1770510486177100,0x358,2,580a100140503c13
1770510486177412,0x452,2,0006000000000000
1770510486177425,0x452,0,0006000000000000
1770510486177677,0x7c8,0,0000000000000000
1770510486177691,0x7c8,2,0000000000000000
1770510486177975,0x3d2,0,e4da990398d95e03
1770510486177988,0x3d2,2,e4da990398d95e03
1770510486177997,0x298,2,0000fc7f00
1770510486178006,0x298,0,0000fc7f00
1770510486178257,0x7e2,2,53edc6260a273f00
1770510486178270,0x7e2,0,53edc6260a273f00
1770510486178522,0x242,0,0000000000000000
1770510486178535,0x242,2,0000000000000000
1770510486178788,0x3f2,0,d27470ffff51001a
1770510486178801,0x3f2,2,d27470ffff51001a
1770510486179079,0x412,2,080bc84d5d00
1770510486179092,0x412,0,080bc84d5d00
1770510486182429,0x102,2,4484fcfffbfffc1f
1770510486182655,0x102,0,4484fcfffbfffc1f
1770510486186625,0x288,2,0000fc7f00
1770510486186639,0x288,0,0000fc7f00
1770510486186947,0x428,2,0030
1770510486186960,0x428,0,0030
1770510486186969,0x7f8,0,0000000000000000
1770510486186978,0x7f8,2,0000000000000000
1770510486188824,0x28a,0,0000ff1f00000000
1770510486188838,0x28a,2,0000ff1f00000000
1770510486189173,0x21a,0,8f000a004a008a00
1770510486189187,0x21a,2,8f000a004a008a00
1770510486190212,0x3da,0,01046de1c64e0000
1770510486190227,0x3da,2,01046de1c64e0000
1770510486190508,0x31a,0,dadd0aa0be290080
1770510486190523,0x31a,2,dadd0aa0be290080
1770510486190815,0x49a,2,0100000000000002
1770510486190830,0x49a,0,0100000000000002
1770510486191098,0x2aa,0,2b2b4350c9000000
1770510486191112,0x2aa,2,2b2b4350c9000000
1770510486192630,0x102,2,4384fcfffcfffc1f
1770510486192644,0x102,0,4384fcfffcfffc1f
1770510486194983,0x25a,2,0010000000000000
1770510486194997,0x25a,0,0010000000000000
1770510486195433,0x23a,2,0018005100050000
1770510486195446,0x23a,0,0018005100050000
1770510486195695,0x22a,2,6702982100000000
1770510486195708,0x22a,0,6702982100000000
1770510486195955,0x27a,2,2e2e0611080400
1770510486195968,0x27a,0,2e2e0611080400
1770510486196246,0x24a,2,0f0feba0b900fe00
1770510486196259,0x24a,0,0f0feba0b900fe00
1770510486196269,0x53a,2,01ff9600960000ff
1770510486196559,0x53a,0,01ff9600960000ff
1770510486196574,0x29a,2,0000000000000000
1770510486196584,0x29a,0,0000000000000000
1770510486196883,0x7fc,0,0000000000000000
1770510486196897,0x7fc,2,0000000000000000
1770510486197172,0x298,2,0000fc7f00
1770510486197186,0x298,0,0000fc7f00
1770510486202241,0x209,2,0000c0ff68011400
1770510486202258,0x209,0,0000c0ff68011400
1770510486202513,0x229,2,6805c87c0500ecd1
1770510486202527,0x229,0,6805c87c0500ecd1
1770510486202778,0x102,2,4384fdfffcfffc1f
1770510486202792,0x102,0,4384fdfffcfffc1f
1770510486203044,0x239,2,3941001700000000
1770510486203058,0x239,0,3941001700000000
1770510486203488,0x249,2,667d870200702800
1770510486203502,0x249,0,667d870200702800
1770510486203512,0x469,2,7e09000000000000
1770510486203521,0x469,0,7e09000000000000
1770510486204066,0x258,0,00000000000005db
1770510486204197,0x258,2,00000000000005db
1770510486204941,0x20a,0,00000000d01e0000
1770510486204962,0x20a,2,00000000d01e0000
1770510486206656,0x288,2,0000fc7f00
1770510486206671,0x288,0,0000fc7f00
1770510486206941,0x368,2,45f15162644c2f00
1770510486206959,0x368,0,45f15162644c2f00
1770510486207227,0x418,0,0576000004e34000
1770510486207242,0x418,2,0576000004e34000
1770510486208732,0x202,0,125f4d9d0000e801
1770510486208747,0x202,2,125f4d9d0000e801
1770510486209098,0x6f2,2,195406aa81666c1a
1770510486209112,0x6f2,0,195406aa81666c1a
1770510486209123,0x212,0,5808225300
1770510486209132,0x212,2,5808225300
1770510486209460,0x222,0,000000000010
1770510486209474,0x222,2,000000000010
1770510486209484,0x232,2,e912b874
1770510486209494,0x232,0,e912b874
1770510486209785,0x402,2,1000
1770510486209800,0x402,0,1000
1770510486210136,0x3a2,0,ff0f00e0ff69040a
1770510486210152,0x3a2,2,ff0f00e0ff69040a
1770510486210164,0x3a3,2,fcff0080
1770510486210174,0x3a3,0,fcff0080
1770510486210509,0x252,2,00000000022b00
1770510486210523,0x252,0,00000000022b00
1770510486210533,0x268,0,00000000a8000000
1770510486210544,0x268,2,00000000a8000000
1770510486210812,0x262,0,000000000000c606
1770510486210826,0x262,2,000000000000c606
1770510486211093,0x272,2,0f12efff02000000
1770510486211109,0x272,0,0f12efff02000000
1770510486211431,0x2d2,2,00003380070000
1770510486211445,0x2d2,0,00003380070000
1770510486212147,0x219,2,0000000083020000
1770510486212167,0x219,0,0000000083020000
1770510486212450,0x102,2,5c84fcfffcfffc1f
1770510486212464,0x102,0,5c84fcfffcfffc1f
1770510486213867,0x246,2,01005300ca
1770510486213882,0x246,0,01005300ca
1770510486214840,0x26a,2,e00100
1770510486214853,0x26a,0,e00100
1770510486215122,0x3b8,0,2623004000000000
1770510486215137,0x3b8,2,2623004000000000
1770510486216730,0x3c8,2,001e385b006e385a
1770510486216745,0x3c8,0,001e385b006e385a
1770510486216755,0x298,0,0000fc7f00
1770510486216765,0x298,2,0000fc7f00
1770510486221170,0x53f,0,0a010900fc00a700
1770510486221186,0x53f,2,0a010900fc00a700
1770510486221197,0x203,2,bc13
1770510486221206,0x203,0,bc13
1770510486221513,0x540,0,1a290abe4ea4174a
